Ch1 Amplitude,Ch2 Amplitude,Cluster
990.0371,598.806641,1
990.0834,656.350952,1
990.096558,578.014,1
990.1346,529.270569,1
990.163635,578.696655,1
990.172241,559.3958,1
990.18335,550.769,1
990.2473,552.335754,1
990.2482,588.4794,1
990.257,638.769043,1
990.2663,568.0367,1
990.295532,584.2359,1
990.324951,569.198364,1
990.4064,606.836365,1
990.414856,599.452942,1
990.4296,585.882263,1
990.5152,551.2565,1
990.524231,563.8292,1
990.5388,582.245544,1
990.5564,585.7667,1
990.582458,548.9619,1
990.6785,551.269653,1
990.7498,542.491638,1
990.7657,594.7956,1
990.7932,598.5607,1
990.850952,575.1602,1
990.857361,582.2033,1
990.893433,590.325,1
990.8991,555.6202,1
990.95636,610.9812,1
991.031,619.2828,1
991.036,599.6691,1
991.0959,570.51886,1
991.105164,540.9729,1
991.108,576.311646,1
991.136353,582.850342,1
991.1659,581.6604,1
991.171631,603.903259,1
991.2745,605.241638,1
991.320862,554.2328,1
991.378,564.8806,1
991.3927,546.7749,1
991.403259,596.0653,1
991.405334,562.3636,1
991.4905,576.4486,1
991.504639,581.952759,1
991.5235,601.6714,1
991.527161,609.4809,1
991.564,608.928162,1
991.653442,657.558838,1
991.686,568.082336,1
991.7659,587.464233,1
991.853455,628.3381,1
991.8883,598.1099,1
991.8949,566.6802,1
991.966736,547.553,1
991.993469,522.5653,1
992.007,566.2312,1
992.1059,645.0014,1
992.1762,592.4342,1
992.18335,607.839,1
992.235046,588.596558,1
992.281433,516.476135,1
992.325134,572.75885,1
992.3347,598.627441,1
992.3733,569.0503,1
992.4357,578.7011,1
992.4543,570.2851,1
992.494,576.7731,1
992.4989,609.0204,1
992.4994,609.959656,1
992.5777,607.5742,1
992.61,628.3298,1
992.622742,641.8563,1
992.649,564.826233,1
992.6643,577.1914,1
992.7204,618.0739,1
992.733337,570.8881,1
992.7833,543.427246,1
992.7933,600.402344,1
992.8401,583.9085,1
992.841,565.9696,1
992.8682,590.134949,1
992.884,666.74,1
992.9209,581.175964,1
992.9457,571.181946,1
992.975,644.236633,1
992.9827,571.077,1
993.0206,557.927,1
993.055054,610.6164,1
993.078,612.035034,1
993.098267,600.618652,1
993.1553,557.4907,1
993.20575,587.6521,1
993.211365,597.5546,1
993.221069,602.7307,1
993.2272,630.6727,1
993.2696,586.926636,1
993.275452,592.043945,1
993.277,574.9932,1
993.2834,552.342041,1
993.3011,642.207764,1
993.3444,598.559631,1
993.347168,589.8415,1
993.3721,548.256348,1
993.373,596.036133,1
993.380249,584.506836,1
993.3905,576.519531,1
993.398865,580.5891,1
993.408569,556.040649,1
993.4367,629.200134,1
993.4597,569.96344,1
993.474,604.217041,1
993.5101,603.1817,1
993.527161,560.561646,1
993.6219,600.15,1
993.626343,630.956665,1
993.6429,594.762451,1
993.657,611.0684,1
993.692444,693.38385,1
993.7254,580.5876,1
993.7709,551.646057,1
993.7865,548.7652,1
993.786743,592.2815,1
993.8155,602.9165,1
993.823364,575.4724,1
993.859131,615.9335,1
993.8719,533.5359,1
993.904053,625.5317,1
993.9205,549.2516,1
993.9224,566.111145,1
993.936,571.4585,1
993.947144,570.4044,1
993.957336,555.939,1
993.9691,566.8425,1
993.99115,558.0127,1
994.1018,558.412842,1
994.1628,659.150635,1
994.1751,567.848145,1
994.213562,553.1651,1
994.2197,587.4572,1
994.2378,607.2041,1
994.2405,609.0785,1
994.395569,577.551147,1
994.4042,566.35614,1
994.5162,609.132,1
994.5952,593.879333,1
994.6346,589.424744,1
994.763245,615.5561,1
994.7718,550.534,1
994.811646,636.4551,1
994.8409,546.2816,1
994.854065,638.7296,1
994.8545,565.729248,1
994.8853,590.7259,1
994.891663,607.890137,1
994.901245,579.9863,1
994.904846,537.1068,1
994.9826,612.2245,1
995.002441,633.1304,1
995.0462,602.0299,1
995.109863,609.588562,1
995.1622,570.338867,1
995.1703,594.674255,1
995.187,608.7357,1
995.202,594.2947,1
995.2752,600.490662,1
995.2991,566.781,1
995.305359,619.4004,1
995.3084,530.3621,1
995.3627,628.7395,1
995.3629,608.8179,1
995.479248,608.874756,1
995.5692,581.2266,1
995.600464,585.445557,1
995.625061,608.3173,1
995.630066,584.024536,1
995.6634,563.1177,1
995.6789,573.6499,1
995.689331,590.897461,1
995.7359,594.8549,1
995.743835,574.8648,1
995.770264,620.9355,1
995.807,601.474365,1
995.817,544.7702,1
995.8299,599.5568,1
995.902039,574.3903,1
995.978638,564.354858,1
995.9848,600.70166,1
996.0225,578.4445,1
996.0296,544.9995,1
996.047852,596.9475,1
996.050232,583.6393,1
996.064758,574.631165,1
996.075256,580.501,1
996.0767,589.136047,1
996.0835,619.4634,1
996.092651,604.587,1
996.1051,561.520142,1
996.105164,606.8027,1
996.1771,576.729858,1
996.2263,584.7518,1
996.3327,538.523438,1
996.3513,620.6812,1
996.3794,614.758667,1
996.3928,611.8745,1
996.411133,615.6398,1
996.4235,542.1727,1
996.4587,592.3981,1
996.5124,571.6918,1
996.5154,530.7952,1
996.5199,648.1525,1
996.5466,546.657837,1
996.5688,625.935059,1
996.583252,640.0241,1
996.6031,607.615356,1
996.657837,574.421,1
996.667542,581.8917,1
996.6712,562.16394,1
996.685364,551.844238,1
996.691467,584.0241,1
996.8142,590.494,1
996.829956,627.96405,1
996.86,624.283264,1
996.8789,588.8523,1
996.948242,598.5843,1
997.0206,604.4497,1
997.0771,563.003967,1
997.137756,529.1053,1
997.1398,575.5998,1
997.2019,597.0025,1
997.2171,606.6169,1
997.225647,570.6418,1
997.259949,572.014832,1
997.3147,593.8338,1
997.316833,611.8755,1
997.3275,621.8598,1
997.3941,585.7252,1
997.395752,546.364258,1
997.405151,571.23584,1
997.4289,612.361,1
997.4357,592.607,1
997.4827,583.6709,1
997.492859,594.5027,1
997.496948,611.422,1
997.5496,551.12384,1
997.701,587.2208,1
997.7104,627.0942,1
997.712036,604.6977,1
997.7161,609.783569,1
997.7231,590.112549,1
997.7258,592.0159,1
997.7343,533.8325,1
997.7484,578.112854,1
997.751953,568.9493,1
997.82666,539.163269,1
997.847046,563.3455,1
997.854736,612.6937,1
997.854858,620.2479,1
997.855347,562.0539,1
997.877136,616.6496,1
997.878357,598.2632,1
997.917358,554.672241,1
997.9223,645.204651,1
997.9349,562.6987,1
997.935547,605.3226,1
997.9862,593.4755,1
998.011963,601.6569,1
998.035645,613.2767,1
998.03656,580.7711,1
998.1268,586.617859,1
998.1796,613.183655,1
998.1828,563.210144,1
998.2112,578.5538,1
998.240234,613.907043,1
998.271545,589.617554,1
998.2843,593.2854,1
998.287231,645.6286,1
998.3607,582.5122,1
998.367065,587.0502,1
998.3702,553.1063,1
998.3893,600.1143,1
998.4489,568.778564,1
998.4699,607.6741,1
998.4715,614.377869,1
998.4728,559.166443,1
998.4885,626.6383,1
998.498962,598.7058,1
998.5226,591.8945,1
998.536438,592.934753,1
998.555542,602.851746,1
998.5839,610.847351,1
998.59,571.9578,1
998.6131,566.2983,1
998.6341,597.145447,1
998.663452,600.0018,1
998.6647,538.033569,1
998.709045,626.2685,1
998.7296,575.9107,1
998.730652,580.4015,1
998.741,565.142761,1
998.7443,646.663635,1
998.7492,555.7557,1
998.7554,589.6164,1
998.776855,569.5835,1
998.7987,593.3871,1
998.8002,656.4606,1
998.812439,649.61145,1
998.850464,583.549561,1
998.8513,592.317444,1
998.883,621.409546,1
998.9405,580.658,1
998.951965,553.319,1
998.9644,597.8227,1
998.988,600.4805,1
998.9986,556.318848,1
999.051331,598.7794,1
999.080444,617.221252,1
999.0948,585.9267,1
999.096069,581.7714,1
999.1178,575.453,1
999.131165,607.584,1
999.1728,596.944336,1
999.1819,575.08844,1
999.2032,619.194641,1
999.2069,581.4367,1
999.215759,555.602,1
999.2499,604.046631,1
999.2506,585.2021,1
999.278748,553.2705,1
999.286,595.414368,1
999.3052,576.334534,1
999.3793,574.554,1
999.4446,596.971069,1
999.446045,554.9999,1
999.4824,646.3677,1
999.507263,562.7053,1
999.5264,539.8068,1
999.5364,636.940857,1
999.5706,537.328247,1
999.5901,540.170532,1
999.5999,572.159241,1
999.6169,565.9103,1
999.6172,627.1773,1
999.624268,586.336548,1
999.637939,631.154,1
999.660156,600.288,1
999.662842,538.502,1
999.6641,524.8394,1
999.675354,583.597046,1
999.7166,635.6992,1
999.7302,620.5606,1
999.734131,637.22644,1
999.75824,567.7944,1
999.769531,564.5274,1
999.78064,597.0788,1
999.821,608.3782,1
999.821533,581.356262,1
999.827942,619.949341,1
999.8317,564.86676,1
999.872437,532.5497,1
999.9019,559.6808,1
999.9355,594.1275,1
999.943848,590.130249,1
999.9567,598.8798,1
999.982239,572.1814,1
1000.0188,599.443665,1
1000.023,581.531067,1
1000.05646,580.7307,1
1000.06458,581.869751,1
1000.10187,555.5471,1
1000.10535,571.1702,1
1000.13318,587.4165,1
1000.15594,583.443359,1
1000.16248,575.269348,1
1000.16736,563.495239,1
1000.1795,627.850464,1
1000.18311,643.3927,1
1000.21539,571.4561,1
1000.22668,580.034,1
1000.24506,543.608459,1
1000.25684,609.470032,1
1000.2771,589.321533,1
1000.3205,592.173,1
1000.37579,543.834351,1
1000.40765,554.4022,1
1000.43311,557.659363,1
1000.47986,566.935547,1
1000.49719,584.2521,1
1000.499,553.743835,1
1000.52271,620.506348,1
1000.52466,586.3902,1
1000.53833,576.2726,1
1000.56213,630.7162,1
1000.56494,596.486633,1
1000.57526,579.0978,1
1000.60651,592.1871,1
1000.6214,585.5587,1
1000.63519,648.2994,1
1000.66418,569.2001,1
1000.6731,637.0521,1
1000.69409,625.2008,1
1000.7168,577.566467,1
1000.74139,565.222,1
1000.75604,585.3796,1
1000.75641,567.152832,1
1000.75671,583.0295,1
1000.80078,605.7131,1
1000.835,593.2731,1
1000.83807,596.953369,1
1000.90363,505.67746,1
1000.9043,602.765747,1
1000.90845,546.360657,1
1000.92084,601.5734,1
1000.93671,544.6436,1
1000.9668,613.7768,1
1000.97125,560.162354,1
1000.97241,600.775146,1
1000.97437,595.483154,1
1000.98,613.096069,1
1000.98865,621.78656,1
1001.02069,558.119751,1
1001.0484,608.6345,1
1001.04907,571.3398,1
1001.05377,563.864868,1
1001.06195,620.608948,1
1001.06586,579.0145,1
1001.0896,549.719666,1
1001.13147,557.566162,1
1001.15833,575.4908,1
1001.20038,596.869751,1
1001.22345,597.576843,1
1001.22382,586.691345,1
1001.24976,550.1617,1
1001.26276,587.278931,1
1001.29541,560.9056,1
1001.31464,593.053833,1
1001.31885,589.368164,1
1001.32074,639.312866,1
1001.32281,618.5785,1
1001.33667,602.661133,1
1001.44489,630.3396,1
1001.5177,604.913757,1
1001.51862,621.014648,1
1001.52228,596.5334,1
1001.52948,575.6007,1
1001.53088,620.7238,1
1001.53839,590.934,1
1001.54181,576.3573,1
1001.55957,610.1788,1
1001.58258,617.331665,1
1001.60052,607.9181,1
1001.6076,572.293335,1
1001.61255,593.261353,1
1001.61975,534.447,1
1001.64777,647.22876,1
1001.66553,600.0926,1
1001.69153,590.3061,1
1001.73322,573.4275,1
1001.75391,592.9546,1
1001.7677,581.7948,1
1001.79944,559.8816,1
1001.81921,629.043457,1
1001.8277,623.6045,1
1001.86096,597.441956,1
1001.947,581.8311,1
1001.97278,544.527,1
1001.97375,572.276855,1
1001.97662,588.9896,1
1002.00122,677.3598,1
1002.00305,590.67,1
1002.0127,634.3739,1
1002.07593,554.246,1
1002.08679,614.451233,1
1002.09155,609.9655,1
1002.12036,574.5921,1
1002.16412,572.9257,1
1002.1665,568.3797,1
1002.18933,634.719543,1
1002.2016,557.3412,1
1002.20404,616.7847,1
1002.21423,545.6025,1
1002.29993,587.555664,1
1002.31256,603.571167,1
1002.331,621.469238,1
1002.33453,576.3397,1
1002.37177,606.257568,1
1002.38068,597.911255,1
1002.39771,576.0066,1
1002.43195,642.6364,1
1002.43524,571.398132,1
1002.45905,564.952,1
1002.49054,617.7085,1
1002.516,633.1379,1
1002.54645,568.187134,1
1002.57654,575.545044,1
1002.65863,604.975952,1
1002.69196,554.975952,1
1002.70166,544.9776,1
1002.7243,567.967957,1
1002.73041,642.3783,1
1002.73206,679.8326,1
1002.73914,611.370667,1
1002.74927,634.756,1
1002.75836,563.2161,1
1002.7738,608.203064,1
1002.80249,620.9974,1
1002.8407,639.865,1
1002.92615,560.6218,1
1002.93005,596.4432,1
1002.93365,517.0199,1
1002.94025,541.645142,1
1002.96637,586.353333,1
1003.00525,562.4937,1
1003.05,601.7407,1
1003.06635,576.891,1
1003.08978,535.8478,1
1003.09424,591.663,1
1003.10309,601.9439,1
1003.12292,563.188843,1
1003.15558,625.115845,1
1003.21191,622.029663,1
1003.22278,565.6396,1
1003.25104,587.188232,1
1003.27283,647.303345,1
1003.30688,587.0888,1
1003.32587,648.014038,1
1003.35681,590.3037,1
1003.3642,638.3219,1
1003.36548,587.266235,1
1003.38269,615.4987,1
1003.41748,604.3185,1
1003.44763,604.787231,1
1003.45959,574.092957,1
1003.48413,570.4492,1
1003.49274,605.7533,1
1003.49396,583.340149,1
1003.55219,578.3094,1
1003.57452,586.2438,1
1003.59943,567.8412,1
1003.60217,603.0442,1
1003.67407,566.328247,1
1003.7016,606.7794,1
1003.74048,610.4601,1
1003.74194,567.257141,1
1003.76465,590.6779,1
1003.77533,614.596558,1
1003.78839,566.3712,1
1003.8183,596.8786,1
1003.86005,596.4453,1
1003.87939,615.42804,1
1003.90076,607.1824,1
1003.90833,574.2071,1
1003.92047,563.0756,1
1003.92267,601.259644,1
1003.95422,586.997742,1
1003.96466,596.3947,1
1004.04034,587.8778,1
1004.0412,583.25354,1
1004.07245,597.177734,1
1004.1001,589.4416,1
1004.16406,600.4504,1
1004.19318,597.266541,1
1004.2027,632.3307,1
1004.2049,569.6717,1
1004.21643,627.0611,1
1004.22656,581.568542,1
1004.237,604.1655,1
1004.2666,642.297852,1
1004.27191,571.6088,1
1004.28662,572.676331,1
1004.28845,542.3628,1
1004.30975,573.8519,1
1004.31342,632.1033,1
1004.33466,595.1301,1
1004.35419,571.8963,1
1004.38214,542.7337,1
1004.40204,552.136353,1
1004.44421,570.4957,1
1004.45837,559.2014,1
1004.48438,572.424744,1
1004.50995,589.853943,1
1004.52032,562.3929,1
1004.52228,568.860168,1
1004.53943,584.4708,1
1004.54736,594.9787,1
1004.54974,608.952454,1
1004.55847,574.8084,1
1004.5824,591.948364,1
1004.59357,617.0258,1
1004.59833,580.2108,1
1004.601,632.6201,1
1004.60107,609.1901,1
1004.61987,610.6274,1
1004.63757,551.8827,1
1004.67517,632.390564,1
1004.70978,574.201,1
1004.71283,553.104065,1
1004.71808,573.313843,1
1004.74896,599.7011,1
1004.76855,601.627441,1
1004.80511,605.6601,1
1004.80585,609.799744,1
1004.82227,595.1127,1
1004.86987,597.46344,1
1004.91571,582.485,1
1004.92334,544.655457,1
1004.95929,596.1419,1
1004.96588,606.858459,1
1004.98962,599.3824,1
1005.03,586.789,1
1005.03741,614.5141,1
1005.05609,547.1255,1
1005.05615,578.3475,1
1005.0755,590.7813,1
1005.12372,598.3948,1
1005.13879,605.800354,1
1005.17206,509.784241,1
1005.17871,546.6988,1
1005.18372,563.18396,1
1005.20868,591.253,1
1005.21143,613.627747,1
1005.22937,647.3347,1
1005.24335,604.7866,1
1005.31879,621.3674,1
1005.33118,614.321655,1
1005.33429,581.0695,1
1005.34552,581.0472,1
1005.34589,614.850647,1
1005.36255,577.1219,1
1005.36536,549.569641,1
1005.37506,586.0325,1
1005.393,580.445862,1
1005.39447,601.9097,1
1005.405,592.6199,1
1005.41675,564.190735,1
1005.42291,585.701355,1
1005.44275,593.548,1
1005.45953,588.644836,1
1005.47003,632.2641,1
1005.47119,577.1866,1
1005.48425,616.4789,1
1005.48651,567.458557,1
1005.49951,548.5126,1
1005.50623,532.718445,1
1005.5144,601.787048,1
1005.53,558.6012,1
1005.54156,570.5392,1
1005.55054,613.5288,1
1005.601,583.476746,1
1005.61774,553.8161,1
1005.62494,595.931458,1
1005.63324,613.1604,1
1005.6557,622.235168,1
1005.65942,582.9305,1
1005.65979,595.006348,1
1005.66797,559.5797,1
1005.67261,580.6816,1
1005.67456,578.7276,1
1005.70978,597.5606,1
1005.7301,592.400146,1
1005.73071,553.4527,1
1005.7337,587.8004,1
1005.74841,533.439941,1
1005.76123,606.2247,1
1005.78192,582.713135,1
1005.80511,641.294067,1
1005.82147,591.0803,1
1005.82239,603.718445,1
1005.82294,558.2905,1
1005.84851,598.5119,1
1005.85083,579.806152,1
1005.88037,593.8019,1
1005.91821,587.112244,1
1005.91858,585.4213,1
1005.92059,613.5718,1
1005.941,568.318054,1
1005.94354,623.4305,1
1005.95123,575.012756,1
1005.95923,573.5324,1
1005.9906,582.425354,1
1006.03333,575.2389,1
1006.04456,576.175354,1
1006.08942,546.676453,1
1006.09192,631.5827,1
1006.09241,546.217651,1
1006.09247,649.6429,1
1006.09912,588.892456,1
1006.10571,570.1295,1
1006.15869,548.1514,1
1006.16431,580.9322,1
1006.17151,633.6313,1
1006.18237,559.5098,1
1006.19092,579.5541,1
1006.20959,546.58136,1
1006.21283,625.9935,1
1006.25238,606.7868,1
1006.28687,530.951355,1
1006.29041,546.0188,1
1006.354,567.5847,1
1006.41711,527.351257,1
1006.43542,550.2766,1
1006.47681,586.5729,1
1006.51215,593.9911,1
1006.53217,546.5911,1
1006.54407,617.8536,1
1006.54785,618.905151,1
1006.57318,543.095337,1
1006.59686,596.7981,1
1006.6051,571.7763,1
1006.60596,584.6951,1
1006.65179,597.043457,1
1006.66077,635.256958,1
1006.71277,569.479065,1
1006.78223,653.0599,1
1006.78619,602.469849,1
1006.79291,566.9874,1
1006.80304,612.3089,1
1006.80457,633.4792,1
1006.81488,622.8557,1
1006.85736,563.904541,1
1006.85992,563.9399,1
1006.86218,619.1663,1
1006.86792,620.6967,1
1006.88751,611.8404,1
1006.91028,584.7941,1
1006.93219,631.388,1
1006.944,583.7835,1
1006.94733,581.2985,1
1006.94739,582.1151,1
1006.94977,632.9489,1
1006.96405,598.8132,1
1006.99847,533.6132,1
1007.03424,569.3395,1
1007.12671,546.232239,1
1007.17822,566.5748,1
1007.20013,577.1256,1
1007.20306,563.1249,1
1007.21368,617.4157,1
1007.215,571.9198,1
1007.2439,553.6307,1
1007.25842,588.8074,1
1007.27124,596.626343,1
1007.27844,523.4782,1
1007.34674,555.7473,1
1007.35516,577.753967,1
1007.38873,587.794861,1
1007.38879,517.9329,1
1007.40479,551.496765,1
1007.43842,615.453552,1
1007.44238,569.7352,1
1007.45123,560.9145,1
1007.45221,574.965942,1
1007.46228,556.949341,1
1007.4657,575.4814,1
1007.47406,608.1032,1
1007.48157,581.253,1
1007.482,554.037842,1
1007.49725,583.2597,1
1007.5282,574.4315,1
1007.53369,581.751831,1
1007.5545,579.6692,1
1007.55835,598.791748,1
1007.56177,551.283752,1
1007.56927,629.4771,1
1007.574,616.5717,1
1007.61041,566.7708,1
1007.63892,583.8191,1
1007.64496,569.1248,1
1007.65778,594.9236,1
1007.67908,563.195,1
1007.69775,533.5058,1
1007.72168,568.674,1
1007.73785,578.615662,1
1007.74774,576.331055,1
1007.76196,601.3342,1
1007.79584,594.8845,1
1007.79962,530.909058,1
1007.81177,618.4783,1
1007.82825,584.704834,1
1007.87061,624.2343,1
1007.903,605.9252,1
1007.93176,583.373535,1
1007.94659,588.0319,1
1007.96613,570.751465,1
1007.96887,631.512,1
1008.01147,605.1548,1
1008.02405,595.419556,1
1008.04816,630.105042,1
1008.06342,599.5874,1
1008.06976,542.8941,1
1008.08545,592.147339,1
1008.08777,578.7105,1
1008.09644,589.5714,1
1008.11249,543.9932,1
1008.1275,570.345459,1
1008.14484,570.6861,1
1008.15662,586.8464,1
1008.17212,601.5964,1
1008.19409,578.3321,1
1008.2348,576.650635,1
1008.23578,599.702148,1
1008.25189,590.429138,1
1008.28351,621.5172,1
1008.2865,570.1037,1
