Ch1 Amplitude,Ch2 Amplitude,Cluster
1064.6969,3553.684,4
1064.70544,699.9892,1
1064.73779,708.628052,1
1064.77039,676.6738,1
1064.78625,3524.578,4
1064.82031,687.7549,1
1064.821,704.1107,1
1064.8269,3607.277,4
1064.83484,3577.52075,4
1064.85107,669.078857,1
1064.85718,699.967346,1
1064.8894,713.675842,1
1064.938,3499.61,4
1064.95471,646.035156,1
1065.03113,699.6336,1
1065.042,709.8533,1
1065.05737,698.3826,1
1065.11816,720.6065,1
1065.12146,3621.21313,4
1065.13281,3550.29517,4
1065.15137,688.2076,1
1065.15259,685.3041,1
1065.16211,674.578735,1
1065.16248,647.777954,1
1065.1814,711.94165,1
1065.20886,3518.73364,4
1065.22314,3572.34668,4
1065.37134,3600.02612,4
1065.37524,686.884644,1
1065.41418,3554.96948,4
1065.43774,688.342346,1
1065.484,3572.50269,4
1065.48743,3528.53,4
1065.5498,710.4875,1
1065.60022,714.8736,1
1065.621,3583.884,4
1065.64355,703.5489,1
1065.66821,3556.841,4
1065.72009,654.810669,1
1065.76416,698.3174,1
1065.80151,3495.501,4
1065.80615,3654.54761,4
1065.82788,676.1396,1
1065.83752,3591.37,4
1065.87561,3468.20313,4
1065.88159,3609.67,4
1065.8866,675.620239,1
1065.89063,718.562256,1
1065.90723,677.605652,1
1065.96216,674.6362,1
1065.96533,705.416443,1
1065.978,699.779358,1
1066.01379,3733.87158,4
1066.13,674.1566,1
1066.15308,699.6212,1
1066.17712,692.77594,1
1066.21021,3427.828,4
1066.27673,3565.81885,4
1066.29529,3672.1438,4
1066.32886,701.795044,1
1066.40161,3568.52563,4
1066.40332,3504.97949,4
1066.5188,666.576843,1
1066.52576,704.4158,1
1066.52844,3674.53369,4
1066.54419,734.0187,1
1066.57446,682.5321,1
1066.61475,3521.68457,4
1066.61792,678.395569,1
1066.65149,3545.30884,4
1066.66321,685.608948,1
1066.67334,3481.03052,4
1066.6897,648.9145,1
1066.69,631.093933,1
1066.74719,3735.381,4
1066.794,3642.72217,4
1066.80713,683.707642,1
1066.867,726.620667,1
1066.87183,3467.729,4
1066.93921,674.74176,1
1066.94092,693.8289,1
1066.94666,660.037048,1
1067.00317,786.002869,1
1067.01477,713.9281,1
1067.04407,675.2261,1
1067.06689,681.739136,1
1067.07214,735.3069,1
1067.08716,655.8852,1
1067.11646,734.4355,1
1067.1958,3658.39941,4
1067.19763,661.907837,1
1067.21729,698.1231,1
1067.22058,3531.66138,4
1067.234,3667.32544,4
1067.25635,3155.04321,4
1067.282,651.8871,1
1067.28577,666.978638,1
1067.28674,3510.798,4
1067.373,703.0057,1
1067.42932,672.2446,1
1067.4303,710.0654,1
1067.43323,3536.2207,4
1067.45825,713.236267,1
1067.49146,3591.368,4
1067.52478,3533.77075,4
1067.58044,3526.804,4
1067.58118,3611.435,4
1067.70544,773.1283,1
1067.74646,737.4629,1
1067.75171,3373.58545,4
1067.77478,721.8293,1
1067.78052,717.190369,1
1067.782,751.3182,1
1067.86011,3509.70776,4
1067.90869,705.7574,1
1067.9281,3520.3252,4
