Ch1 Amplitude,Ch2 Amplitude,Cluster
960.264954,584.1841,1
960.311462,573.2476,1
960.398865,595.801,1
960.439148,574.396667,1
960.4934,555.0294,1
960.537842,581.0252,1
960.5557,612.949158,1
960.634,618.2798,1
960.6349,617.4642,1
960.693848,566.10614,1
960.6952,554.842468,1
960.705933,585.6999,1
960.795,591.518738,1
960.795166,608.727,1
960.869141,586.773254,1
960.898438,553.0426,1
960.9895,597.34845,1
960.9944,600.8953,1
961.028259,557.6697,1
961.0446,608.4891,1
961.046448,560.1171,1
961.047852,607.8073,1
961.1054,571.3729,1
961.1104,544.686035,1
961.1877,563.7074,1
961.2503,556.966,1
961.2629,619.4091,1
961.358765,571.7089,1
961.3739,611.1894,1
961.4077,526.7265,1
961.4512,563.1968,1
961.480652,585.7987,1
961.536255,624.060547,1
961.552063,628.9637,1
961.574036,606.3215,1
961.605347,583.5956,1
961.6295,519.7978,1
961.654968,508.456177,1
961.707642,549.7206,1
961.7485,606.8975,1
961.7813,577.8268,1
961.790344,603.227356,1
961.901062,590.735535,1
961.985,558.9942,1
961.997559,618.021057,1
962.006653,622.157043,1
962.0146,640.6218,1
962.033,624.1415,1
962.1615,583.0856,1
962.1643,588.9914,1
962.2002,537.373657,1
962.2122,596.125366,1
962.305,586.9854,1
962.344543,568.52594,1
962.408447,602.8332,1
962.414551,546.0862,1
962.4814,587.6407,1
962.4818,564.271667,1
962.614746,580.3649,1
962.630432,541.016968,1
962.701355,573.957947,1
962.748352,555.316833,1
962.752563,654.4679,1
962.7746,610.7953,1
962.8512,559.9356,1
962.8755,594.337463,1
962.8805,568.222351,1
962.9039,580.787537,1
962.9117,542.0213,1
962.930054,605.9365,1
962.950562,577.291,1
962.970154,625.0961,1
963.006836,591.931,1
963.0381,585.7868,1
963.0466,560.3102,1
963.0483,577.655762,1
963.0557,585.9807,1
963.070862,600.473,1
963.1098,579.329468,1
963.1136,517.1435,1
963.145447,531.312,1
963.1568,617.917236,1
963.197937,632.431641,1
963.2239,586.2471,1
963.2524,618.9503,1
963.284,574.8605,1
963.292542,572.925659,1
963.3085,588.2783,1
963.341431,545.5083,1
963.360657,573.5888,1
963.385864,592.5792,1
963.387,580.5235,1
963.393555,572.502747,1
963.4041,588.4136,1
963.4079,565.6604,1
963.439758,587.4408,1
963.4613,591.63385,1
963.476868,571.954651,1
963.493652,586.9267,1
963.519165,625.818237,1
963.5406,563.363037,1
963.5611,622.3113,1
963.571655,598.7221,1
963.5724,575.3347,1
963.5766,615.108643,1
963.576965,561.6234,1
963.5829,612.8762,1
963.5842,537.462036,1
963.60675,592.850952,1
963.6166,552.864136,1
963.703857,575.7388,1
963.7331,588.6065,1
963.7534,553.9965,1
963.7567,592.890869,1
963.7756,591.086,1
963.7971,598.305969,1
963.813354,565.067139,1
963.931,631.47406,1
963.9714,592.5095,1
964.0039,627.9553,1
964.006531,552.971558,1
964.038635,584.3216,1
964.152954,597.864258,1
964.215332,615.3796,1
964.3027,570.4147,1
964.335754,589.8917,1
964.3702,565.8093,1
964.3749,583.321655,1
964.4004,561.0648,1
964.458862,603.19,1
964.5004,612.7889,1
964.5142,524.9099,1
964.5234,564.4094,1
964.596863,623.6794,1
964.6295,521.3371,1
964.6496,552.966431,1
964.7073,552.7426,1
964.7464,606.9482,1
964.753845,550.258057,1
964.7643,561.9403,1
964.806152,533.7496,1
964.806946,598.3911,1
964.8311,558.4846,1
964.8773,548.7123,1
964.902954,553.511353,1
964.9035,607.726563,1
964.9493,506.757446,1
964.972168,551.9496,1
965.013,588.3921,1
965.046,622.116455,1
965.126,527.102234,1
965.181335,589.771,1
965.2172,572.6048,1
965.230164,542.360535,1
965.2379,600.728943,1
965.240662,551.8925,1
965.2844,587.9451,1
965.2958,584.880737,1
965.3318,624.5126,1
965.3634,597.0853,1
965.3684,598.635,1
965.368469,567.0148,1
965.3779,596.310364,1
965.392334,598.873657,1
965.404541,537.00946,1
965.487,563.438538,1
965.490356,577.700745,1
965.560364,585.4326,1
965.6033,611.3818,1
965.6075,583.2642,1
965.640259,541.7109,1
965.641968,594.6223,1
965.643738,587.058838,1
965.6757,547.055359,1
965.6874,570.2799,1
965.6889,601.3919,1
965.7203,571.067261,1
965.735535,562.9135,1
965.750366,532.9097,1
965.7741,552.061951,1
965.77655,544.0547,1
965.9095,556.101868,1
965.9338,556.6647,1
965.9441,601.6577,1
965.9613,570.656,1
965.97406,591.7439,1
965.9748,559.775635,1
966.015,552.2493,1
966.016235,602.2653,1
966.029053,596.671448,1
966.0483,600.3897,1
966.073242,574.273865,1
966.085754,613.405945,1
966.097961,521.321045,1
966.113647,566.9731,1
966.1523,552.834167,1
966.1985,587.7109,1
966.220154,567.594,1
966.2234,550.246,1
966.2307,556.087158,1
966.2377,584.543945,1
966.241638,552.132568,1
966.262939,628.8696,1
966.333435,627.8306,1
966.380249,581.965759,1
966.4438,587.496948,1
966.4585,576.223633,1
966.469055,556.6921,1
966.480957,597.302368,1
966.548035,622.4326,1
966.5565,599.649658,1
966.6254,569.8317,1
966.654541,595.6856,1
966.671448,594.189148,1
966.6918,545.9663,1
966.7324,604.6359,1
966.738831,584.623169,1
966.7403,521.8703,1
966.799255,575.0428,1
966.878,564.3492,1
966.937439,653.297668,1
966.9427,610.199036,1
966.9436,597.426453,1
967.065247,519.623962,1
967.0857,590.857056,1
967.0959,593.8344,1
967.0969,578.2698,1
967.1693,602.5734,1
967.217346,581.318665,1
967.2487,554.727966,1
967.2598,540.095337,1
967.2627,573.4613,1
967.267456,558.6258,1
967.3033,522.1036,1
967.3295,529.9231,1
967.344238,604.615967,1
967.3978,579.1785,1
967.4188,565.832336,1
967.4194,579.4857,1
967.4639,585.0347,1
967.490967,537.9185,1
967.544067,549.2649,1
967.5499,623.3315,1
967.5864,641.3625,1
967.6219,566.494,1
967.6303,612.4587,1
967.645142,572.7635,1
967.691467,575.8891,1
967.748047,545.4308,1
967.7509,572.355652,1
967.7727,539.001,1
967.7805,605.4544,1
967.7851,621.4185,1
967.8024,533.4266,1
967.811646,588.7707,1
967.82196,596.6591,1
967.8397,572.2635,1
967.847534,639.224854,1
967.8553,606.276855,1
967.8748,556.9824,1
967.880432,638.642334,1
967.891052,627.319336,1
967.906433,571.5196,1
967.9132,587.9698,1
967.9303,570.6902,1
967.9344,524.7277,1
967.935852,560.942261,1
967.982666,601.429443,1
968.060242,605.531555,1
968.0906,572.9452,1
968.132,582.411133,1
968.1387,600.253235,1
968.174866,565.8825,1
968.2223,549.7687,1
968.255,565.228333,1
968.2693,585.375366,1
968.363159,611.368,1
968.379639,589.941956,1
968.4189,586.0346,1
968.4676,572.44,1
968.49646,582.886658,1
968.5041,592.468,1
968.516541,605.8068,1
968.5251,570.118164,1
968.5408,554.959839,1
968.5467,609.0012,1
968.569031,573.1196,1
968.583557,574.691467,1
968.589844,606.5291,1
968.6508,586.768,1
968.6554,575.3002,1
968.6603,561.3202,1
968.712,591.974731,1
968.722534,593.9056,1
968.76416,559.2789,1
968.7668,562.9201,1
968.781433,547.9597,1
968.832153,526.124,1
968.8406,585.171753,1
968.846558,564.42804,1
968.8843,591.0499,1
968.8904,561.3262,1
968.905945,538.7374,1
968.915344,585.9264,1
968.9661,540.650146,1
968.967163,620.227356,1
968.972351,601.813843,1
969.0034,575.1492,1
969.0116,574.576355,1
969.0294,565.489258,1
969.038269,604.9115,1
969.041443,589.056763,1
969.063232,581.931152,1
969.0841,546.383,1
969.0975,616.3657,1
969.0985,557.95575,1
969.1138,517.391052,1
969.129456,606.363464,1
969.136536,615.8108,1
969.185242,600.3734,1
969.199646,586.019653,1
969.206665,599.470032,1
969.212036,526.4614,1
969.2488,576.15625,1
969.2533,608.609741,1
969.2953,589.621948,1
969.337158,578.4583,1
969.3458,615.9883,1
969.3509,534.7027,1
969.4376,597.6456,1
969.441,575.1093,1
969.447754,549.2775,1
969.4539,606.222351,1
969.4554,537.160339,1
969.4594,619.136353,1
969.4613,562.2214,1
969.4835,570.2792,1
969.4839,573.5798,1
969.527161,624.2317,1
969.528137,519.9651,1
969.5328,641.311035,1
969.5382,613.767,1
969.592468,560.1059,1
969.6032,584.266541,1
969.633545,600.0291,1
969.6617,561.4569,1
969.6857,571.2817,1
969.6888,571.379639,1
969.6961,595.7193,1
969.7186,619.4458,1
969.7198,573.6131,1
969.7242,594.380554,1
969.7351,521.606567,1
969.736145,575.9903,1
969.7397,550.892334,1
969.774963,610.500244,1
969.81665,589.5953,1
969.822754,578.651855,1
969.830566,577.161865,1
969.8325,541.6356,1
969.8673,569.156,1
969.8802,575.7687,1
969.9463,609.8812,1
969.9635,593.234131,1
969.973633,606.5831,1
969.9778,582.5363,1
969.983459,609.892151,1
969.9978,602.247864,1
969.9992,580.2164,1
970.0116,569.0162,1
970.0203,558.0184,1
970.0497,542.9147,1
970.0535,608.422852,1
970.0628,603.9057,1
970.1067,612.1116,1
970.1614,593.8797,1
970.196655,617.004333,1
970.196655,484.4185,1
970.207764,601.319946,1
970.243958,577.3234,1
970.256042,576.3839,1
970.2627,522.8114,1
970.2791,522.6316,1
970.283569,525.5312,1
970.2952,588.0245,1
970.3012,541.96875,1
970.3139,575.924,1
970.316833,596.5238,1
970.3275,612.6021,1
970.34314,582.4982,1
970.3927,587.462341,1
970.412964,611.5423,1
970.4617,567.2423,1
970.4654,517.8166,1
970.4691,602.8964,1
970.4859,583.1819,1
970.5319,559.4113,1
970.558655,591.100037,1
970.587646,523.6462,1
970.596252,583.78125,1
970.638062,607.6193,1
970.6476,589.684631,1
970.65,586.545837,1
970.704651,572.0732,1
970.717957,560.8523,1
970.726257,583.5118,1
970.7301,603.7277,1
970.7474,561.964355,1
970.771667,622.0937,1
970.8008,545.817261,1
970.8127,583.1105,1
970.8624,593.651733,1
970.8662,572.015259,1
970.8757,539.973633,1
970.8872,624.1631,1
970.9082,605.680237,1
970.9097,560.6212,1
970.9159,603.3834,1
970.925659,527.6755,1
970.9272,590.333,1
970.9355,579.876648,1
970.979248,530.8934,1
970.981,578.9581,1
970.9966,549.361633,1
971.0063,533.3942,1
971.038635,559.539246,1
971.0469,626.444153,1
971.0689,560.4056,1
971.0985,600.119568,1
971.101135,618.0041,1
971.1226,577.16095,1
971.1401,609.0509,1
971.1486,596.3902,1
971.1693,610.873352,1
971.1724,498.062164,1
971.1809,550.7751,1
971.2629,590.074951,1
971.285645,554.327454,1
971.290039,565.9132,1
971.309265,633.047241,1
971.3465,531.6309,1
971.3543,535.412964,1
971.3728,523.952454,1
971.404541,575.377747,1
971.466248,586.0348,1
971.481934,605.429,1
971.4826,539.828857,1
971.492554,590.188538,1
971.504639,521.057251,1
971.5111,493.786743,1
971.5222,557.3066,1
971.5248,556.4552,1
971.535339,583.284241,1
971.541748,555.4585,1
971.556152,551.1454,1
971.5642,552.7728,1
971.5786,574.5516,1
971.588867,534.97644,1
971.5921,533.808533,1
971.600464,569.418762,1
971.6015,579.2302,1
971.6198,571.939453,1
971.6245,554.1318,1
971.6279,548.056641,1
971.6335,594.490662,1
971.657349,572.946533,1
971.668,567.822754,1
971.67,583.038452,1
971.6742,562.8744,1
971.7628,586.4294,1
971.7763,553.081848,1
971.794,581.056335,1
971.8033,548.345459,1
971.8135,579.642151,1
971.8204,557.211,1
971.831238,532.755249,1
971.8333,620.487061,1
971.85675,600.286743,1
971.8621,541.3036,1
971.8686,583.000549,1
971.876038,549.1741,1
971.8835,610.8746,1
971.91095,622.0626,1
971.9181,568.056946,1
971.9221,611.3387,1
971.955566,595.1317,1
971.9663,540.313,1
971.9701,554.2308,1
971.9787,591.7352,1
971.9852,570.1989,1
972.0022,546.1585,1
972.0327,616.034668,1
972.123,505.67865,1
972.1366,568.788635,1
972.146,546.167236,1
972.1508,583.782837,1
972.1534,642.0273,1
972.193,610.5706,1
972.1977,576.5976,1
972.222046,556.737,1
972.2798,592.368042,1
972.2838,583.6631,1
972.29895,577.1131,1
972.3,586.801331,1
972.325745,569.283752,1
972.3292,596.5409,1
972.339,618.4,1
972.387756,590.949768,1
972.394348,666.834167,1
972.414246,582.097168,1
972.4188,586.1327,1
972.4231,558.077,1
972.4238,526.813232,1
972.4271,531.724,1
972.431152,553.9259,1
972.443054,611.385742,1
972.44635,548.8251,1
972.4528,582.525757,1
972.4796,619.2617,1
972.501,624.8777,1
972.5097,564.384766,1
972.5128,505.854675,1
972.5499,607.67865,1
972.562256,516.9672,1
972.5677,630.2738,1
972.5771,556.5116,1
972.5923,619.6567,1
972.616455,573.334167,1
972.621,590.4786,1
972.622559,598.4506,1
972.653931,570.223145,1
972.663757,546.9064,1
972.667,555.226257,1
972.682556,572.390564,1
972.7644,561.4564,1
972.7795,601.957947,1
972.791565,574.5284,1
972.812,556.253357,1
972.8235,551.4917,1
972.841553,557.305542,1
972.881042,557.584167,1
972.8981,610.4293,1
972.9122,541.031,1
972.921143,568.6093,1
972.9587,622.7836,1
972.985535,622.832336,1
972.992249,617.9571,1
972.9954,569.641541,1
972.9977,562.400757,1
973.046,573.9048,1
973.0462,584.420837,1
973.056,565.150757,1
973.0626,550.2515,1
973.096863,539.7406,1
973.102356,532.8801,1
973.1042,592.266968,1
973.1166,560.968567,1
973.144,586.0807,1
973.147644,584.1639,1
973.212463,534.82666,1
973.2195,576.543152,1
973.2446,575.250244,1
973.2552,565.274,1
973.2978,603.610962,1
973.29895,566.1285,1
973.3193,590.996765,1
973.322754,576.764832,1
973.334167,598.799866,1
973.351,588.1442,1
973.3589,520.8435,1
973.378,579.29895,1
973.3986,582.219055,1
973.4027,589.0653,1
973.4077,538.005066,1
973.412659,584.9483,1
973.419067,605.8774,1
973.4764,601.797852,1
973.491638,593.420044,1
973.5249,596.1392,1
973.5309,554.1947,1
973.546265,563.341248,1
973.5742,559.588562,1
973.6151,567.084,1
973.642456,586.8963,1
973.648438,564.4123,1
973.652039,614.2694,1
973.6526,571.8754,1
973.712769,579.8011,1
973.7287,632.464844,1
973.7394,518.153442,1
973.7485,581.0408,1
973.7962,553.499939,1
973.80304,559.8622,1
973.8356,616.736938,1
973.8433,600.246338,1
973.8795,598.167358,1
973.901855,581.3968,1
973.9223,518.8027,1
974.009033,558.8421,1
974.0438,590.661,1
974.0575,593.509949,1
974.1036,584.7991,1
974.125244,567.208435,1
974.1274,588.8499,1
974.166138,555.618835,1
974.1817,566.9731,1
974.198547,589.424866,1
974.199036,574.5184,1
974.235535,552.8981,1
974.3254,558.9707,1
974.3309,565.937439,1
974.355347,556.240051,1
974.361755,636.045044,1
974.36554,540.0468,1
974.3685,598.827759,1
974.3852,612.242432,1
974.386,573.681763,1
974.3877,587.227539,1
974.3905,586.314,1
974.391663,566.963867,1
974.406,552.9109,1
974.418,525.3802,1
974.442261,594.9836,1
974.442749,633.8548,1
974.4437,547.3939,1
974.450439,579.265137,1
974.47,557.4191,1
974.4781,578.1025,1
974.491943,579.0444,1
974.51355,565.7559,1
974.521057,554.2236,1
974.5298,503.387665,1
974.535645,599.3662,1
974.542,609.450562,1
974.57196,629.839661,1
974.6614,611.2677,1
974.6793,541.6025,1
974.702759,577.7597,1
974.7174,543.798767,1
974.7288,606.7474,1
974.760742,578.4062,1
974.7698,538.3103,1
974.8034,596.7326,1
974.837158,563.3207,1
974.8388,552.680664,1
974.8391,572.875,1
974.8426,593.6114,1
974.9066,597.7809,1
974.915,589.8893,1
974.9159,605.347961,1
974.918152,609.1401,1
974.919739,553.9214,1
974.938232,543.372437,1
974.965454,510.110229,1
974.9675,624.2776,1
974.973633,591.5288,1
974.979065,568.6913,1
974.9794,578.860352,1
975.004639,592.225647,1
975.0183,553.155151,1
975.0255,554.0441,1
975.042969,627.4382,1
975.071167,572.249756,1
975.073364,576.1533,1
975.0868,600.9702,1
975.0954,548.7357,1
975.0966,560.2395,1
975.1099,577.9282,1
975.159546,602.4091,1
975.1728,578.6873,1
975.1754,624.4278,1
975.1766,586.78064,1
975.212,594.9997,1
975.219238,568.6592,1
975.2219,603.9648,1
975.237061,574.39386,1
975.240662,606.1392,1
975.2441,587.82135,1
975.249451,596.0582,1
975.251465,595.789368,1
975.2799,559.3728,1
975.2829,587.3704,1
975.292053,599.444,1
975.2983,560.746033,1
975.324951,570.0584,1
975.347046,578.5119,1
975.3705,578.969543,1
975.395447,533.1026,1
975.409363,585.623962,1
975.4123,596.392,1
975.498169,601.7385,1
975.5777,555.9037,1
975.6037,542.652,1
975.6388,555.0436,1
975.659241,527.092346,1
975.6612,580.5756,1
975.7042,633.89386,1
975.727539,562.0538,1
975.735046,572.888,1
975.751831,613.497437,1
975.7528,605.1348,1
975.7563,624.0827,1
975.781433,589.4882,1
975.81604,579.9997,1
975.845337,554.41394,1
975.848633,579.710754,1
975.8574,591.6106,1
975.862244,553.24176,1
975.876,599.214966,1
975.8786,621.9478,1
975.903564,581.332764,1
975.9128,603.2549,1
975.9196,546.7281,1
975.9241,589.656067,1
975.9333,564.622,1
975.934448,590.8083,1
975.936462,593.2291,1
975.9372,565.5098,1
975.939453,522.6164,1
975.957336,597.638733,1
975.9718,570.0007,1
976.008545,596.758057,1
976.032532,616.0571,1
976.0395,549.660339,1
976.0408,545.850769,1
976.048645,554.6533,1
976.0835,612.121948,1
976.0839,603.123535,1
976.0869,587.199951,1
976.10675,555.162659,1
976.1401,528.3185,1
976.1467,574.2291,1
976.1977,598.0302,1
976.2212,503.025269,1
976.2368,596.513245,1
976.2415,635.260254,1
976.2489,593.1821,1
976.2543,571.635,1
976.2543,590.631,1
976.2614,590.1843,1
976.2861,598.671265,1
976.29126,539.800659,1
976.307068,543.666443,1
976.3403,564.2833,1
976.35144,577.3589,1
976.3778,591.158752,1
976.3849,560.383667,1
976.398438,603.730957,1
976.406,598.314758,1
976.437,545.1773,1
976.47,613.652344,1
976.4798,552.765869,1
976.479858,573.182739,1
976.5219,522.421448,1
976.545044,623.4085,1
976.6292,552.234436,1
976.644653,596.652954,1
976.6466,581.4271,1
976.662659,608.5416,1
976.6807,570.0229,1
976.698669,562.3176,1
976.7027,579.4147,1
976.7114,583.770142,1
976.714966,554.822754,1
976.7163,538.577454,1
976.732849,628.615356,1
976.7367,546.3458,1
976.7614,523.0578,1
976.7647,617.3627,1
976.765,570.079651,1
976.795166,545.0748,1
976.8052,536.907837,1
976.8165,540.3625,1
976.840637,540.3414,1
976.843567,597.6577,1
976.844055,532.4326,1
976.8743,519.309,1
976.8868,540.7398,1
976.892761,565.2104,1
976.894,578.631531,1
976.918945,564.462036,1
976.9232,547.4053,1
976.9248,552.598267,1
976.928955,595.356,1
976.9381,567.1711,1
976.9429,558.985535,1
976.960632,619.6572,1
976.964233,550.8479,1
976.9732,576.5874,1
976.9835,545.8313,1
977.0011,568.9384,1
977.006165,576.589661,1
