Ch1 Amplitude,Ch2 Amplitude,Cluster
1060.31946,3184.45825,4
1060.43,2899.26538,4
1060.43945,3083.03052,4
1060.5979,664.6092,1
1060.61682,860.776,1
1060.63892,665.896057,1
1060.6626,3060.18018,4
1060.75635,3287.907,4
1060.75732,2868.62964,4
1060.80359,1847.96375,1
1060.82312,3121.29053,4
1060.846,3334.00464,4
1060.85486,740.152344,1
1060.87842,3323.00659,4
1060.91882,671.120667,1
1060.92346,3259.50928,4
1060.95166,3363.60156,4
1060.98425,3589.49829,4
1060.98853,3241.62183,4
1061.00293,689.137634,1
1061.02551,3451.53979,4
1061.03748,3363.96265,4
1061.03857,3374.33032,4
1061.08411,3210.99854,4
1061.113,666.174438,1
1061.1394,3414.3418,4
1061.142,3171.52246,4
1061.26514,692.1196,1
1061.28052,3291.928,4
1061.31152,3218.41577,4
1061.354,716.5175,1
1061.3822,2996.0166,4
1061.39282,3225.17041,4
1061.40833,678.208069,1
1061.428,3379.37646,4
1061.46521,658.117554,1
1061.538,2983.40356,4
1061.56885,3221.09888,4
1061.59167,3073.72021,4
1061.61157,3221.52222,4
1061.62976,3301.98364,4
1061.63354,3033.51929,4
1061.6427,3367.53857,4
1061.66248,3041.05542,4
1061.70288,3365.41821,4
1061.72144,3306.726,4
1061.739,3343.60718,4
1061.78918,659.6449,1
1061.79846,3126.56616,4
1061.80139,3341.60938,4
1061.81348,699.099548,1
1061.84314,681.7326,1
1061.85522,3433.08521,4
1061.85962,3018.48779,4
1061.86816,3344.65161,4
1061.89758,3274.545,4
1061.93188,696.4119,1
1061.95679,644.938965,1
1061.96814,617.751648,1
1061.98059,3405.985,4
1062.0061,3334.52734,4
1062.07959,3289.67114,4
1062.1272,709.306763,1
1062.15515,3356.448,4
1062.22253,688.42926,1
1062.238,2774.535,4
1062.26379,705.84845,1
1062.28284,3498.673,4
1062.36584,682.1801,1
1062.40222,3330.90723,4
1062.41516,3315.14282,4
1062.504,3173.93433,4
1062.53064,3029.40723,4
1062.54822,3211.35938,4
1062.56335,3269.22876,4
1062.62927,660.6866,1
1062.77588,626.276367,1
1062.78308,3324.106,4
